"";"baseMean";"log2FoldChange";"lfcSE";"pvalue";"padj"
"Ttc3";2043,47268493474;0,0136274663981211;0,0341159308445938;0,144810219308515;0,848936227716057
"Wdr24";448,79968636148;-0,0114815778676109;0,0335099844820455;0,145420158612044;0,848936227716057
"Ermard";290,450257155287;0,0130899919450125;0,0341310539098457;0,14405689374163;0,848936227716057
"Zfp24";822,35206793535;-0,0167592188164506;0,0352753909705933;0,145673395261888;0,848936227716057
"Rasgrp2";85,4297098200912;-0,003450394415313;0,0316613334482018;0,145079866814265;0,848936227716057
"Txndc9";710,391915504236;-0,0175481803519021;0,0354586679762933;0,146860071609218;0,850962228498968
"Spg11";2100,88953500366;0,0183887824196263;0,036278293841119;0,146581719156708;0,850962228498968
"Fcrl1";292,228742559741;-0,00781851291000238;0,0324305415807032;0,146458550915161;0,850962228498968
"Kcna3";324,078549032325;0,00990890445186639;0,0329916106384908;0,146431487887295;0,850962228498968
"Tpk1";95,7941356362717;0,00895255288591651;0,032713775753839;0,14688710146198;0,850962228498968
"Hikeshi";185,358311372314;-0,0119318760479769;0,0336080935445513;0,146791446976542;0,850962228498968
"Akt1s1";734,644321772337;-0,0115128038020581;0,0334689229622226;0,146926790600962;0,850962228498968
"Nipa1";167,425175717836;-0,0117268657110629;0,0335423956585425;0,146625597143379;0,850962228498968
"Dctn2";2099,55775712817;-0,0232464687684667;0,035952937562484;0,146878190317129;0,850962228498968
"Cyfip2";127,72184196467;-0,00477259168482834;0,0318337947318484;0,146873799763474;0,850962228498968
"Srsf7";1601,43404740676;-0,0200259221171065;0,0368303482782973;0,146694559404986;0,850962228498968
"Cstf2t";981,469581466539;-0,0163687311262206;0,0350272524837176;0,146265925076769;0,850962228498968
"Tor4a";1818,00846275913;-0,0117381926012731;0,0335783902764632;0,14736762092977;0,851010900048803
"Zfp182";376,97161275286;0,00778161662708591;0,032423713301638;0,147522967056507;0,851010900048803
"Cmklr1";4602,51210897847;0,015557609573049;0,0350052624855723;0,14741787926029;0,851010900048803
"Lyar";120,357337789403;-0,00948056441010453;0,0328724655647142;0,147609208863209;0,851010900048803
"Clec12a";121,795308610653;0,00692731579864976;0,0322296499247242;0,147589744511022;0,851010900048803
"Jagn1";337,048451078866;-0,0122862345715085;0,0337244338537038;0,147307713646382;0,851010900048803
"Srcap";643,731362503806;0,0117830447593515;0,0335575388257048;0,147080915711515;0,851010900048803
"Phactr2";978,511618800396;0,0115230687312449;0,0334341077630013;0,147477860659403;0,851010900048803
"Msantd4";333,216523889905;-0,00957355233654429;0,032892358942881;0,147500769798177;0,851010900048803
"Treml4";32,5451706829088;-0,00263495498786146;0,0315770548719154;0,147365830633807;0,851010900048803
"Cdipt";1454,13755066963;-0,012953017464415;0,0339488243498193;0,147892402192813;0,851865634163532
"Usp28";370,28366732897;0,0136820366762068;0,034235857506563;0,147864389985329;0,851865634163532
"Atxn7";1055,06537431631;0,01881836392541;0,0357319645438754;0,147993528795805;0,852059413851271
"Fam171b";19,468487401387;0,00339573350115459;0,0316542447768597;0,148242977854597;0,852151981316995
"Sesn2";274,327823150561;-0,00894376211849039;0,0327096473388776;0,148279574129054;0,852151981316995
"Zfp235";209,685392287569;-0,0101016398122898;0,033033677045072;0,14827155849856;0,852151981316995
"Ndufs7";612,794047667436;-0,0105843250097778;0,0331702438471891;0,148257233021013;0,852151981316995
"Gm11944";42,4845349663885;0,00536061637239689;0,0319276119869876;0,148351159985587;0,852175498625124
"Arhgap11a";589,596077435231;0,0148605178746115;0,0345854176148672;0,148564266287364;0,852271412832148
"Bhlhb9";242,997918519203;-0,0107944810614919;0,0331787366909479;0,148458763924126;0,852271412832148
"Trabd";596,289324285544;-0,00874537751605667;0,0326578764995444;0,148570361131281;0,852271412832148
"Tsc22d2";2230,06662467158;0,0212945085188503;0,0363462307020979;0,149296883262209;0,852549765456385
"Crtc2";916,568406902513;-0,0146180550436786;0,034211094421715;0,149169265869014;0,852549765456385
"Osbpl3";669,845922811601;0,00889807322573118;0,0326844204094419;0,148774342884227;0,852549765456385
"Tsen34";640,439136422506;-0,00931919329634895;0,0328067128652285;0,149156696663218;0,852549765456385
"Anapc15";1063,30354281418;0,0126179359309225;0,0338204039023621;0,149030780720802;0,852549765456385
"Rnf126";462,132290437445;-0,0129761260469093;0,034055999827879;0,149361641152346;0,852549765456385
"Mbnl2";2662,11104339031;0,0107908228240478;0,0332912470096832;0,148793991780102;0,852549765456385
"Tvp23b";390,993214028268;-0,0144205549085548;0,0342137996953587;0,1493526965456;0,852549765456385
"H4c4";789,662835090574;-0,00783108171455885;0,0324179616046789;0,149255020072702;0,852549765456385
"Cyrib";5266,3781285965;0,0171935932688731;0,0361942323301668;0,149170788707775;0,852549765456385
"Trim8";3795,99293702011;-0,010440053355737;0,0331274119553293;0,149100233129814;0,852549765456385
"Gpx3";86,1520952407613;0,00555009828916827;0,0319586681361988;0,149528541482611;0,852731420397221
"Spsb3";446,669702161878;-0,00914218025939108;0,032737179227103;0,149527212583049;0,852731420397221
"Dusp7";2990,16878398665;-0,0127280038335546;0,0338079142937366;0,149601496484072;0,852762300048708
"Cdca8";41,6297655715055;0,00534137756553603;0,0319224067617897;0,149886735939649;0,854002675078521
"Toe1";244,540341247613;-0,0131310925257482;0,0339944099209247;0,15034325149739;0,855831331562688
"Atp2b2";42,5052510808777;-0,00248551855462491;0,031567688767957;0,150295227754132;0,855831331562688
"Klhl17";1077,03882291259;-0,0110530723148793;0,0330920146499228;0,150710730421542;0,855993559290324
"Pcnt";1564,51240529747;0,0121773441629491;0,0336473825264979;0,150602888768887;0,855993559290324
"Stard3";2102,88688214255;-0,0133595840238585;0,0340377216881404;0,150680973503055;0,855993559290324
"Arl10";949,439726668237;-0,0102306904976559;0,0330408547435119;0,150615858092667;0,855993559290324
"Espl1";448,891798301777;-0,00889952720109723;0,0326900316430839;0,150705195750382;0,855993559290324
"Kras";832,519567642716;0,0094801902183979;0,032824663870487;0,151003817254624;0,8565023345269
"Insr";2005,57710977982;0,0191059670304346;0,0361443599544226;0,150923861923703;0,8565023345269
"Pin1";380,565521497385;-0,0129664375936729;0,0339021628952465;0,150939241898085;0,8565023345269
"Zfp764";182,066790515975;-0,0117486947489417;0,0335150867546828;0,151200623098729;0,85698342713907
"Rexo5";127,627149983147;0,00815586462022889;0,0325021664062575;0,151292258759147;0,85698342713907
"Tbc1d2b";1237,49028412717;-0,0143209841039571;0,0343623371339583;0,151275568110758;0,85698342713907
"Smap1";790,217551532525;0,0114859162609461;0,0334481836108344;0,151492989496636;0,85743198811775
"Dbr1";155,039206465773;-0,0112369848271693;0,0333569468218073;0,151507267978037;0,85743198811775
"Tpr";2660,32513510662;0,0133521451464732;0,0340978197289059;0,151877866762919;0,857654002902974
"Lypla2";908,566169581097;-0,011266130578149;0,0333624513971262;0,151886135790516;0,857654002902974
"Auts2";14,0763573950947;-0,00176769992105973;0,0315184575958408;0,151751415268721;0,857654002902974
"B4galnt1";1378,61379278889;-0,00983339905441788;0,0329424591578447;0,151767514932053;0,857654002902974
"Dtd2";125,858997005239;-0,00896849766281669;0,0327040420781032;0,151768865030388;0,857654002902974
"Acat2";126,703746661737;-0,00892908052073238;0,0326925984621238;0,151972142879868;0,85775604649138
"Mt1";688,690349860178;-0,0147870030407677;0,0345016241503772;0,152045359300331;0,857785838483457
"Fyco1";1450,78614770168;0,015294651752323;0,0350299476183636;0,152260708991219;0,858233799876397
"Ccl2";226,493859987911;0,00473384708671757;0,0318249280567331;0,152234181220888;0,858233799876397
"Npl";536,462315544325;0,0124167945627309;0,0337189375246157;0,153001575622296;0,858246275078621
"Gm9530";12,5740137552946;-0,00279665269220245;0,0315919513247971;0,156190173193752;0,858246275078621
"Cops7b";245,263712111579;-0,0124237309265108;0,0336410347348014;0,153473260709643;0,858246275078621
"Trak2";671,557088926051;0,012946879631891;0,0337266127329956;0,155737528670381;0,858246275078621
"Zfp451";1513,56513373841;0,0123399376348511;0,033686649203071;0,156193248431496;0,858246275078621
"Kdm5b";1213,40258647029;-0,0166578992033882;0,0349969550255932;0,155839879895835;0,858246275078621
"X4930596I21Rik";19,5797446345763;0,00295219447313972;0,0316071315254641;0,153953685228575;0,858246275078621
"Kmo";17,0599927867543;0,00283860303305683;0,0315968175764196;0,153655238250594;0,858246275078621
"Ppp1r3d";305,303361637554;-0,00945879167747472;0,0328301743575542;0,152880412841236;0,858246275078621
"Prpf18";652,879782823011;-0,0139039553478401;0,0341651905651;0,156350975836597;0,858246275078621
"Lama5";39,1110141962223;0,00556524206005698;0,0319474596625517;0,160253423556453;0,858246275078621
"Eif6";782,401296870363;-0,00714950526301773;0,0322555338896022;0,156857022182869;0,858246275078621
"Dlgap4";2139,44518278841;0,0206759031524017;0,0363213918732508;0,159653766558487;0,858246275078621
"Atp5g3";632,587648365639;-0,0101844620424807;0,033011839659544;0,159182648748695;0,858246275078621
"Tgm2";979,090387449441;-0,00374116320085313;0,0316866527614365;0,160399998406482;0,858246275078621
"Ttc17";1168,99702199251;0,0168274171035022;0,035183966588567;0,153800858516438;0,858246275078621
"Fpgs";311,667425576783;-0,00763439952939917;0,032354701732435;0,154225513437496;0,858246275078621
"Kcnb1";13,1266694307984;-0,00222004860512204;0,0315468389618044;0,153962381332596;0,858246275078621
"Ptgds";54,5636257784078;0,00265365619159335;0,0315810955910152;0,154344868838126;0,858246275078621
"Clp1";188,952607061361;-0,00822937212546923;0,0324921063729777;0,159660547949645;0,858246275078621
"Notch1";2951,70422264202;0,0178760471795231;0,0351064944374371;0,158203142789348;0,858246275078621
"Rasgrp1";16,1932811713706;-0,00359211265698036;0,0316692005676348;0,160655784240777;0,858246275078621
"Rpusd2";98,3221409263863;-0,00766304785273761;0,0323579657146043;0,160304330123201;0,858246275078621
"Cldn34c1";23,0634761657499;0,0048363570550722;0,0318374226265479;0,154568971037767;0,858246275078621
"Sh3kbp1";2642,28747525503;0,0131833890300324;0,0338933422783104;0,160628570192543;0,858246275078621
"Plp1";405,759215169743;0,00239811871922786;0,0315599892509038;0,157885772323904;0,858246275078621
"Tafazzin";1315,86324331036;-0,0154829586040795;0,0346076499326615;0,158288042104851;0,858246275078621
"Tbc1d8b";342,30106301299;0,00929405927895616;0,0327590995010567;0,160582383049108;0,858246275078621
"Prrg1";22,1436091475831;0,00360466796990585;0,0316738403361638;0,155630553264139;0,858246275078621
"X6330549D23Rik";12,8820206897375;-0,0029736966572501;0,0316061502764346;0,161235558726951;0,858246275078621
"Rbm8a";314,777611470361;-0,010047956775936;0,0329777020732466;0,160845649210014;0,858246275078621
"Bcan";44,1636209849201;0,0039904064926468;0,0317169877161821;0,160414921039439;0,858246275078621
"Gon4l";1155,56517534754;0,016660139785238;0,0350459368033703;0,15800503993343;0,858246275078621
"Ttc39b";991,193475109731;0,0125705478016209;0,0336983267453031;0,159639003118392;0,858246275078621
"Dock7";1753,55924976785;0,0138606806990506;0,0342079127029474;0,159461988377302;0,858246275078621
"Ecpas";2774,12822425545;0,0156227070026362;0,0348356372636977;0,160212621511983;0,858246275078621
"Gm12366";38,26932339719;0,00463496281752345;0,0318081440597143;0,153630448314767;0,858246275078621
"Ptpn12";423,678551468528;0,0105050594816567;0,0331105142535041;0,15732112057448;0,858246275078621
"Usp30";1171,55465017204;0,0102756228995252;0,0330430209992366;0,15337920927124;0,858246275078621
"Mvk";195,379157439192;-0,00848717103967394;0,0325583146999144;0,159646109191429;0,858246275078621
"Cxcl1";31,5670536143714;0,00287010102302401;0,0315996005950667;0,154732365278974;0,858246275078621
"Lgi2";819,651839712568;0,00346130224894368;0,0316572392311684;0,159170131436823;0,858246275078621
"Apbb2";4104,66145124017;0,0100063737331908;0,0329317032329264;0,160914030293857;0,858246275078621
"Ttyh3";4409,16285073274;-0,00933108497108678;0,0324617146926712;0,159235996226166;0,858246275078621
"Foxk1";1992,53162482557;0,0220348658904871;0,0353938827642237;0,15718579732378;0,858246275078621
"Ldhb";3528,14417851215;-0,0114655375673206;0,0334762323197082;0,155587764571607;0,858246275078621
"Nup205";1157,55530106349;0,0155045778898103;0,0347141144714776;0,155672098007155;0,858246275078621
"Braf";1179,8581796426;0,0111473196574387;0,0333221311796943;0,154022499993149;0,858246275078621
"Casd1";1422,04853620026;0,0202403069827706;0,0358228024858224;0,155431046605496;0,858246275078621
"Siglecf";1068,66823295706;0,0124258862364988;0,0336497003604245;0,160935358710755;0,858246275078621
"Slx1b";285,756099742424;-0,0124821156046625;0,0337233237869502;0,154076848614221;0,858246275078621
"Gdpd3";186,741958961671;-0,00951739049852483;0,0328221701806036;0,158632356054397;0,858246275078621
"Synm";10,6451683973867;0,00221755538763752;0,0315460699897518;0,157772257794477;0,858246275078621
"Zfp850";77,9320684456768;-0,00661889558837068;0,0321467717900113;0,156422754270482;0,858246275078621
"Zfp473";11,8249508740321;0,00332881809542638;0,0316420696528117;0,158886971980348;0,858246275078621
"Zfp768";373,762779495897;-0,0132840343243846;0,0339634295194488;0,15569067665683;0,858246275078621
"Zfp646";2144,99313876702;-0,0132643026439858;0,0339007862422909;0,160736286879265;0,858246275078621
"Scaf1";2641,98390541755;-0,0165062995507014;0,0348816547880992;0,156563703202807;0,858246275078621
"Erf";2141,34796018478;-0,0145958086202266;0,0343813175578943;0,158063385848502;0,858246275078621
"Ifitm10";1266,46931121261;-0,00692178501547795;0,0322094769458306;0,156027576527233;0,858246275078621
"Lrrc27";115,971643815176;0,00555109883540617;0,0319455761667622;0,160142252358507;0,858246275078621
"Dnajc12";83,0691055572062;0,00808670990829843;0,0324728184963518;0,154731253090216;0,858246275078621
"Mtres1";132,265659756127;-0,00972582075141125;0,0329069888589855;0,152422234997896;0,858246275078621
"Zc3h10";480,894525584547;-0,00997993857140566;0,0328808362646141;0,160689577032403;0,858246275078621
"Ap3d1";4130,98022019845;0,0201658031117181;0,0355856720428648;0,156556651321115;0,858246275078621
"Slc39a3";561,833089557382;-0,010854255946506;0,0330640006033848;0,155369129331939;0,858246275078621
"Fat1";256,095042817006;0,00716478980961318;0,0322738883287476;0,152424083790475;0,858246275078621
"Dnaja2";919,69756391516;-0,013785805212146;0,032991685068318;0,1612190696033;0,858246275078621
"Arhgef18";1013,59649702781;-0,0188575234909825;0,0354304055927814;0,15756328290307;0,858246275078621
"Mmp2";485,195071736867;-0,00735667180235233;0,0323039022242983;0,154422328579169;0,858246275078621
"Sprtn";601,778354723558;-0,0116099951488971;0,0334502093035291;0,15664142743329;0,858246275078621
"Snord13";10,9734476604458;-0,00324870654163734;0,0316331467292372;0,159362986472985;0,858246275078621
"Myo9b";8088,09866470859;0,0126057925190144;0,0337192369009257;0,159970790724659;0,858246275078621
"Spata2l";200,606908536999;-0,00815994314146429;0,0324832937753823;0,157161687904247;0,858246275078621
"Galnt2";1477,23020479653;-0,0184244733919602;0,0359240424820994;0,156706436661061;0,858246275078621
"Agt";13,7330676588765;0,00274156289810301;0,0315843885889188;0,160721546676881;0,858246275078621
"Dock9";1687,28510969019;0,012078070883806;0,0335929424619544;0,155932981974147;0,858246275078621
"Saysd1";240,751041543641;-0,00829857650632627;0,032520113883136;0,155996853277587;0,858246275078621
"Fam149b";579,158942176369;0,0109944600302489;0,033247729563402;0,159807625110323;0,858246275078621
"Lacc1";2312,75203130802;0,0210271176411707;0,0359971511534985;0,152694085237594;0,858246275078621
"Slc22a17";1398,65891221129;-0,0124490198820447;0,0337246277579317;0,155557497150165;0,858246275078621
"Gm18811";16,7266965706056;0,0028965158390491;0,0316001631906768;0,158749913689894;0,858246275078621
"Tm9sf1";1041,24855296441;-0,011477217198292;0,033380875845972;0,158024299456987;0,858246275078621
"Flnb";1778,92757448562;0,0160570610902706;0,0346635447919162;0,155350881657687;0,858246275078621
"Nkapd1";362,21432387739;-0,0126192730666152;0,0337173865579112;0,15509551812983;0,858246275078621
"Atm";888,426335620924;0,013212318998052;0,0339001244615113;0,158543369561895;0,858246275078621
"Tspan3";1254,97240217041;-0,0145899075617951;0,0344136649336977;0,152603654038303;0,858246275078621
"Bcl2a1a";332,199061162214;0,0109193178938785;0,0332548540388622;0,15549089620452;0,858246275078621
"Mir100hg";11,2236156224364;0,00294746295916382;0,0316059198754537;0,155643936701699;0,858246275078621
